"","nearestBuilding","distToNearestBuilding"
"1037","Coliseum Training Facility",0
"1038","Coliseum Training Facility",0
"1039","Coliseum Training Facility",0
"1040","Coliseum Training Facility",0
"1041","Coliseum Training Facility",0
"1042","Coliseum Training Facility",0
"1043","Coliseum Training Facility",0
"1044","Coliseum Training Facility",0
"1045","Coliseum Training Facility",0
"1046","Coliseum Training Facility",0
"1047","Coliseum Training Facility",0
"1048","Coliseum Training Facility",0
"1049","Coliseum Training Facility",0
"1050","Coliseum Training Facility",0
"1051","Coliseum Training Facility",0
"1052","Stegeman Coliseum",0
"1053","Stegeman Coliseum",0
"1054","Stegeman Coliseum",0
"1055","Coliseum Training Facility",0
"1056","Stegeman Coliseum",0
"1057","Coliseum Training Facility",0
"1058","Coliseum Training Facility",0
"1059","Coliseum Training Facility",0
"1060","Coliseum Training Facility",0
"1061","Coliseum Training Facility",0
"1062","Stegeman Coliseum",0
"1063","Stegeman Coliseum",0
"1064","Stegeman Coliseum",0
"1065","Stegeman Coliseum",0
"1066","Stegeman Coliseum",0
"1067","Stegeman Coliseum",0
"1068","Stegeman Coliseum",0
"1069","Stegeman Coliseum",0
"1070","Stegeman Coliseum",0
"1071","Stegeman Coliseum",0
"1072","Stegeman Coliseum",0
"1073","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1074","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1075","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1076","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1077","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1078","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1079","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1080","Rankin M. Smith, Sr. Student-Athlete Academic Center",0
"1081","Davison Life Sciences Complex",0
"1082","Davison Life Sciences Complex",0
"1083","Butts-Mehre Heritage Hall",0
"1084","Butts-Mehre Heritage Hall",0
"1085","Butts-Mehre Heritage Hall",0
"1086","Butts-Mehre Heritage Hall",0
"1087","Butts-Mehre Heritage Hall",0
"1088","Butts-Mehre Heritage Hall",0
"1089","Butts-Mehre Heritage Hall",0
"1090","Butts-Mehre Heritage Hall",0
"1091","Butts-Mehre Heritage Hall",0
"1092","Butts-Mehre Heritage Hall",0
"1093","Butts-Mehre Heritage Hall",0
"1094","Butts-Mehre Heritage Hall",0
"1095","UGA Health Center",0
"1096","UGA Health Center",0
"1097","UGA Health Center",0
"1098","UGA Health Center",0
"1099","UGA Health Center",0
"1100","UGA Health Center",0
"1101","UGA Health Center",0
"1102","UGA Health Center",0
"1103","UGA Health Center",0
"1104","UGA Health Center",0
"1105","UGA Health Center",0
"1106","UGA Health Center",0
"1107","UGA Health Center",0
"1108","UGA Health Center",0
"1109","Chemistry Building",0
"1110","Chemistry Annex",0
"1111","Chemistry Annex",0
"1112","Chemistry Annex",0
"1113","Chemistry Annex",0
"1114","Intramural Fields Parking Deck",0
"1115","Intramural Fields Parking Deck",0
"1116","Intramural Fields Parking Deck",0
"1117","Lake Herrick Pavilion",0
"1118","Intramural Fields Parking Deck",0
"1119","Intramural Fields Parking Deck",0
"1120","Intramural Fields Parking Deck",0
"1121","Intramural Fields Parking Deck",0
"1122","Lake Herrick Pavilion",0
"1123","Lake Herrick Pavilion",0
"1124","Intramural Fields Parking Deck",0
"1125","Intramural Fields Parking Deck",0
"1126","Lake Herrick Pavilion",0
"1127","Intramural Fields Parking Deck",0
"1128","Lake Herrick Pavilion",0
"1129","Intramural Fields Parking Deck",0
"1130","Intramural Fields Parking Deck",0
"1131","Lake Herrick Pavilion",0
"1132","Richard B. Russell Special Collections Library",0
"1133","Richard B. Russell Special Collections Library",0
"1134","Richard B. Russell Special Collections Library",0
"1135","Richard B. Russell Special Collections Library",0
"1136","Richard B. Russell Special Collections Library",0
"1137","Richard B. Russell Special Collections Library",0
"1138","Richard B. Russell Special Collections Library",0
"1139","Richard B. Russell Special Collections Library",0
"1140","Richard B. Russell Special Collections Library",0
"1141","Richard B. Russell Special Collections Library",0
"1142","Richard B. Russell Special Collections Library",0
"1143","Richard B. Russell Special Collections Library",0
"1144","Hull Street Parking Deck",0
"1145","Richard B. Russell Special Collections Library",0
"1146","Richard B. Russell Special Collections Library",0
"1147","Richard B. Russell Special Collections Library",0
"1148","Richard B. Russell Special Collections Library",0
"1149","Richard B. Russell Special Collections Library",0
"1150","Richard B. Russell Special Collections Library",0
"1151","Richard B. Russell Special Collections Library",0
"1152","Richard B. Russell Special Collections Library",0
"1153","Richard B. Russell Special Collections Library",0
"1154","Hull Street Parking Deck",0
"1155","Richard B. Russell Special Collections Library",0
"1156","Richard B. Russell Special Collections Library",0
"1157","Hull Street Parking Deck",0
"1158","Richard B. Russell Special Collections Library",0
"1159","Seney-Stovall Chapel",0
"1160","Seney-Stovall Chapel",0
"1161","Seney-Stovall Chapel",0
"1162","Seney-Stovall Chapel",0
"1163","Seney-Stovall Chapel",0
"1164","Carl Vinson Hall",0
"1165","Seney-Stovall Chapel",0
"1166","Seney-Stovall Chapel",0
"1167","Seney-Stovall Chapel",0
"1168","Seney-Stovall Chapel",0
"1169","Seney-Stovall Chapel",0
"1170","Carl Vinson Hall",0
"1171","Seney-Stovall Chapel",0
"1172","Seney-Stovall Chapel",0
"1173","Carl Vinson Hall",0
"1174","Carl Vinson Hall",0
"1175","Carl Vinson Hall",0
"1176","Carl Vinson Hall",0
"1177","Seney-Stovall Chapel",0
"1178","Seney-Stovall Chapel",0
"1179","Seney-Stovall Chapel",0
"1180","Margaret Hall",0
"1181","Seney-Stovall Chapel",0
"1182","Seney-Stovall Chapel",0
"1183",NA,0
"1184","Seney-Stovall Chapel",0
"1185","Margaret Hall",0
"1186","Seney-Stovall Chapel",0
"1187",NA,0
"1188","Seney-Stovall Chapel",0
"1189","Seney-Stovall Chapel",0
"1190","Carl Vinson Hall",0
"1191","Seney-Stovall Chapel",0
"1192","Seney-Stovall Chapel",0
"1193","Carl Vinson Hall",0
"1194","Carl Vinson Hall",0
"1195",NA,0
"1196","Seney-Stovall Chapel",0
"1197",NA,0
"1198",NA,0
"1199","Seney-Stovall Chapel",0
"1200",NA,0
"1201","Lucy Cobb Carriage House",0
"1202","Seney-Stovall Chapel",0
"1203",NA,0
"1204","Carl Vinson Hall",0
"1205","Margaret Hall",0
"1206","Lucy Cobb Carriage House",0
"1207",NA,0
"1208",NA,0
"1209",NA,0
"1210","Carl Vinson Hall",0
"1211","Margaret Hall",0
"1212","Lucy Cobb",0
"1213","Lucy Cobb",0
"1214","Lucy Cobb",0
"1215","Lucy Cobb",0
"1216","Lucy Cobb",0
"1217","Lucy Cobb",0
"1218","Lucy Cobb",0
"1219","Lucy Cobb",0
"1220","Lucy Cobb Carriage House",0
"1221","Lucy Cobb Carriage House",0
"1222","Lucy Cobb Washhouse",0
"1223","Lucy Cobb Washhouse",0
"1224","Lucy Cobb Washhouse",0
"1225","Lucy Cobb",0
"1226","Lucy Cobb Washhouse",0
"1227","Lucy Cobb",0
"1228","Lucy Cobb",0
"1229","Lucy Cobb",0
"1230",NA,0
"1231",NA,0
"1232",NA,0
"1233",NA,0
"1234","Quarters A",0
"1235","Quarters A",0
"1236","Quarters A",0
"1237","Quarters A",0
"1238","Quarters A",0
"1239","Quarters A",0
"1240","Quarters A",0
"1241","Quarters A",0
"1242","Quarters B Garage",0
"1243","Quarters B",0
"1244","Quarters A",0
"1245","Quarters A",0
"1246","Quarters A",0
"1247","Quarters A",0
"1248","Quarters A",0
"1249","Quarters B Garage",0
"1250","Quarters B",0
"1251","Quarters B",0
"1252","Quarters A",0
"1253","Quarters B Garage",0
"1254","Quarters A",0
"1255","Quarters B Garage",0
"1256","Quarters B",0
"1257","Quarters B",0
"1258","Quarters B",0
"1259","Quarters B",0
"1260","Quarters B Garage",0
"1261","Quarters B",0
"1262","Quarters A",0
"1263","Quarters A",0
"1264","Quarters B Garage",0
"1265","Quarters A",0
"1266","Quarters A",0
"1267","Quarters A",0
"1268","Quarters A",0
"1269","Quarters A",0
"1270","Quarters B",0
"1271","Quarters A",0
"1272","Quarters A",0
"1273","Quarters A",0
"1274","Quarters B",0
"1275","Quarters B",0
"1276","Quarters B",0
"1277","Quarters B",0
"1278","Quarters B",0
"1279","Quarters B",0
"1280","Quarters B",0
"1281","Quarters B",0
"1282","Quarters B",0
"1283","B.S. Miller Hall",0
"1284","Quarters B",0
"1285","B.S. Miller Hall",0
"1286","Quarters B",0
"1287","B.S. Miller Hall",0
"1288","B.S. Miller Hall",0
"1289","B.S. Miller Hall",0
"1290","Quarters B",0
"1291","B.S. Miller Hall",0
"1292","B.S. Miller Hall",0
"1293","B.S. Miller Hall",0
"1294","B.S. Miller Hall",0
"1295","B.S. Miller Hall",0
"1296","B.S. Miller Hall",0
"1297","Quarters B",0
"1298","B.S. Miller Hall",0
"1299","Quarters B",0
"1300","Quarters B",0
"1301","Quarters B",0
"1302","Quarters B",0
"1303","Quarters B",0
"1304","Hudson Hall",0
"1305","Quarters A Garage",0
"1306","Hudson Hall",0
"1307","Quarters A Garage",0
"1308","Quarters A Garage",0
"1309","Quarters A Garage",0
"1310","B.S. Miller Hall",0
"1311","B.S. Miller Hall",0
"1312","B.S. Miller Hall",0
"1313","B.S. Miller Hall",0
"1314","B.S. Miller Hall",0
"1315","B.S. Miller Hall",0
"1316","Quarters A Garage",0
"1317","Rhodes Hall",0
"1318","Quarters A Garage",0
"1319",NA,0
"1320","B.S. Miller Hall",0
"1321",NA,0
"1322","B.S. Miller Hall",0
"1323","Rhodes Hall",0
"1324","B.S. Miller Hall",0
"1325","B.S. Miller Hall",0
"1326",NA,0
"1327","Hudson Hall",0
"1328","Wright Hall",0
"1329",NA,0
"1330",NA,0
"1331","Rhodes Hall",0
"1332","Wright Hall",0
"1333","Rhodes Hall",0
"1334","Rhodes Hall",0
"1335","Hudson Hall",0
"1336","Hudson Hall",0
"1337","Wright Hall",0
"1338","Hudson Hall",0
"1339",NA,0
"1340",NA,0
"1341","Wright Hall",0
"1342","Wright Hall",0
"1343",NA,0
"1344",NA,0
"1345",NA,0
"1346","Hudson Hall",0
"1347","Rhodes Hall",0
"1348","Rhodes Hall",0
"1349","Rhodes Hall",0
"1350","Hudson Hall",0
"1351","B.S. Miller Hall",0
"1352","Rhodes Hall",0
"1353","B.S. Miller Hall",0
"1354",NA,0
"1355","Wright Hall",0
"1356","Wright Hall",0
"1357","Hudson Hall",0
"1358","Rhodes Hall",0
"1359",NA,0
"1360","Hudson Hall",0
"1361","B.S. Miller Hall",0
"1362","Hudson Hall",0
"1363","B.S. Miller Hall",0
"1364","Wright Hall",0
"1365","Rhodes Hall",0
"1366","Hudson Hall",0
"1367","Wright Hall",0
"1368","Wright Hall",0
"1369","Wright Hall",0
"1370","Scott Hall",0
"1371","Scott Hall",0
"1372","Hudson Hall",0
"1373","Scott Hall",0
"1374","Wright Hall",0
"1375","Hudson Hall",0
"1376","Scott Hall",0
"1377",NA,0
"1378","Hudson Hall",0
"1379",NA,0
"1380","Wright Hall",0
"1381","Wright Hall",0
"1382","Wright Hall",0
"1383","Wright Hall",0
"1384","Hudson Hall",0
"1385","Hudson Hall",0
"1386","Rhodes Hall",0
"1387","Rhodes Hall",0
"1388","Hudson Hall",0
"1389",NA,0
"1390","Scott Hall",0
"1391",NA,0
"1392",NA,0
"1393","Rhodes Hall",0
"1394","Scott Hall",0
"1395","Hudson Hall",0
"1396","Hudson Hall",0
"1397","Rhodes Hall",0
"1398","Wright Hall",0
"1399","Wright Hall",0
"1400","Rhodes Hall",0
"1401","Rhodes Hall",0
"1402","Rhodes Hall",0
"1403","Rhodes Hall",0
"1404","Hudson Hall",0
"1405","Hudson Hall",0
"1406","Scott Hall",0
"1407",NA,0
"1408","Hudson Hall",0
"1409",NA,0
"1410",NA,0
"1411","Hudson Hall",0
"1412","Hudson Hall",0
"1413","Scott Hall",0
"1414","Rhodes Hall",0
"1415","Scott Hall",0
"1416","Scott Hall",0
"1417","Hudson Hall",0
"1418","Scott Hall",0
"1419","Scott Hall",0
"1420","Scott Hall",0
"1421","Scott Hall",0
"1422","Rhodes Hall",0
"1423","Rhodes Hall",0
"1424","Scott Hall",0
"1425","Scott Hall",0
"1426","Wright Hall",0
"1427","Scott Hall",0
"1428","Wright Hall",0
"1429","Scott Hall",0
"1430","Scott Hall",0
"1431","Wright Hall",0
"1432","Wright Hall",0
"1433","Wright Hall",0
"1434","Rhodes Hall",0
"1435","Rhodes Hall",0
"1436","Rhodes Hall",0
"1437","Wright Hall",0
"1438","Rhodes Hall",0
"1439","Rhodes Hall",0
"1440","Scott Hall",0
"1441","Rhodes Hall",0
"1442","Rhodes Hall",0
"1443","Rhodes Hall",0
"1444",NA,0
"1445",NA,0
"1446","Wright Hall",0
"1447","Wright Hall",0
"1448","Wright Hall",0
"1449","Rhodes Hall",0
"1450",NA,0
"1451","Wright Hall",0
"1452","Wright Hall",0
"1453","Wright Hall",0
"1454","Wright Hall",0
"1455","Wright Hall",0
"1456","Wright Hall",0
"1457","Wright Hall",0
"1458","Wright Hall",0
"1459","Wright Hall",0
"1460","Winnie Davis",0
"1461","Scott Hall",0
"1462","Wright Hall",0
"1463",NA,0
"1464","Winnie Davis",0
"1465","Winnie Davis",0
"1466","Wright Hall",0
"1467",NA,0
"1468",NA,0
"1469",NA,0
"1470",NA,0
"1471","Winnie Davis",0
"1472",NA,0
"1473",NA,0
"1474",NA,0
"1475","Winnie Davis",0
"1476","Winnie Davis",0
"1477",NA,0
"1478",NA,0
"1479",NA,0
"1480","Winnie Davis",0
"1481",NA,0
"1482",NA,0
"1483","Winnie Davis",0
"1484","Carnegie Library Learning Center",0
"1485","Winnie Davis",0
"1486","Carnegie Library Learning Center",0
"1487","Carnegie Library Learning Center",0
"1488","Carnegie Library Learning Center",0
"1489","Winnie Davis",0
"1490","George Hall",0
"1491","George Hall",0
"1492","Winnie Davis",0
"1493","George Hall",0
"1494","Winnie Davis",0
"1495","George Hall",0
"1496","Winnie Davis",0
"1497","Winnie Davis",0
"1498","Wright Hall",0
"1499","Wright Hall",0
"1500","Wright Hall",0
"1501","Wright Hall",0
"1502","Wright Hall",0
"1503","Wright Hall",0
"1504","Wright Hall",0
"1505","Wright Hall",0
"1506","Wright Hall",0
"1507","Wright Hall",0
"1508","Wright Hall",0
"1509","Winnie Davis",0
"1510","George Hall",0
"1511","George Hall",0
"1512","Winnie Davis",0
"1513","Handball Court",0
"1514","Winnie Davis",0
"1515","Handball Court",0
"1516","George Hall",0
"1517","Carnegie Library Learning Center",0
"1518","Carnegie Library Learning Center",0
"1519","Carnegie Library Learning Center",0
"1520","Carnegie Library Learning Center",0
"1521","George Hall",0
"1522","Wright Hall",0
"1523","Wright Hall",0
"1524","Wright Hall",0
"1525","George Hall",0
"1526","Carnegie Library Learning Center",0
"1527","Wright Hall",0
"1528","Carnegie Library Learning Center",0
"1529","Carnegie Library Learning Center",0
"1530","Carnegie Library Learning Center",0
"1531","Pound Hall",0
"1532","Carnegie Library Learning Center",0
"1533","Carnegie Library Learning Center",0
"1534","Carnegie Library Learning Center",0
"1535","Carnegie Library Learning Center",0
"1536","Pound Hall",0
"1537","Pound Hall",0
"1538","Wright Hall",0
"1539","Wright Hall",0
"1540","Winnie Davis",0
"1541","Wright Hall",0
"1542","George Hall",0
"1543","Pound Hall",0
"1544","Handball Court",0
"1545","Handball Court",0
"1546","Wheeler Hall",0
"1547","Handball Court",0
"1548","Handball Court",0
"1549","Pound Hall",0
"1550","Pound Hall",0
"1551","Wheeler Hall",0
"1552","Handball Court",0
"1553","Pound Hall",0
"1554","George Hall",0
"1555","George Hall",0
"1556","Pound Hall",0
"1557","Pound Hall",0
"1558","Pound Hall",0
"1559","Pound Hall",0
"1560","Pound Hall",0
"1561","Pound Hall",0
"1562","George Hall",0
"1563","Pound Hall",0
"1564","Pound Hall",0
"1565","George Hall",0
"1566","George Hall",0
"1567","Pound Hall",0
"1568","George Hall",0
"1569","Pound Hall",0
"1570","Pound Hall",0
"1571","George Hall",0
"1572","George Hall",0
"1573","Russell Hall HSC",0
"1574","George Hall",0
"1575","Wheeler Hall",0
"1576","George Hall",0
"1577","George Hall",0
"1578","George Hall",0
"1579","George Hall",0
"1580","George Hall",0
"1581","George Hall",0
"1582","Pound Hall",0
"1583","Pound Hall",0
"1584","Pound Hall",0
"1585","Pound Hall",0
"1586","Wheeler Hall",0
"1587","Wheeler Hall",0
"1588","George Hall",0
"1589","Russell Hall HSC",0
"1590","Brown Hall",0
"1591","Brown Hall",0
"1592","George Hall",0
"1593","Pound Hall",0
"1594","Pound Hall",0
"1595","Brown Hall",0
"1596","Pound Hall",0
"1597","Brown Hall",0
"1598","Pound Hall",0
"1599","Pound Hall",0
"1600","Wheeler Hall",0
"1601","Brown Hall",0
"1602","Brown Hall",0
"1603","Brown Hall",0
"1604","Wheeler Hall",0
"1605","Wheeler Hall",0
"1606","Russell Hall HSC",0
"1607","Pound Hall",0
"1608","Wheeler Hall",0
"1609","Pound Hall",0
"1610","Pound Hall",0
"1611","Pound Hall",0
"1612","Wheeler Hall",0
"1613","Brown Hall",0
"1614","Brown Hall",0
"1615","Russell Hall HSC",0
"1616","Brown Hall",0
"1617","Pound Hall",0
"1618","Pound Hall",0
"1619","Pound Hall",0
"1620","Brown Hall",0
"1621","Brown Hall",0
"1622","Pound Hall",0
"1623","Pound Hall",0
"1624","Pound Hall",0
"1625","Wheeler Hall",0
"1626","Wheeler Hall",0
"1627","Pound Hall",0
"1628","Russell Hall HSC",0
"1629","Pound Hall",0
"1630","Russell Hall HSC",0
"1631","Wheeler Hall",0
"1632","Brown Hall",0
"1633","Wheeler Hall",0
"1634","Russell Hall HSC",0
"1635","Brown Hall",0
"1636","Brown Hall",0
"1637","Brown Hall",0
"1638","Russell Hall HSC",0
"1639","Brown Hall",0
"1640","Russell Hall HSC",0
"1641","Russell Hall HSC",0
"1642","Russell Hall HSC",0
"1643","Russell Hall HSC",0
"1644","Russell Hall HSC",0
"1645","Russell Hall HSC",0
"1646","Russell Hall HSC",0
"1647","Field House",0
"1648","Russell Hall HSC",0
"1649","Field House",0
"1650","Facilities Management HSC",0
"1651","Field House",0
"1652","Russell Hall HSC",0
"1653","Field House",0
"1654","Facilities Management HSC",0
"1655","Russell Hall HSC",0
"1656","Central Heating Plant",0
"1657",NA,0
"1658","Facilities Management HSC",0
"1659",NA,0
"1660","Central Heating Plant",0
"1661",NA,0
"1662","Central Heating Plant",0
"1663","Central Heating Plant",0
"1664",NA,0
"1665",NA,0
"1666",NA,0
"1667",NA,0
"1668",NA,0
"1669",NA,0
"1670",NA,0
"1671","Central Heating Plant",0
"1672",NA,0
"1673","Central Heating Plant",0
"1674","Central Heating Plant",0
"1675","Central Heating Plant",0
"1676",NA,0
"1677",NA,0
"1678","Central Heating Plant",0
"1679",NA,0
"1680",NA,0
"1681","Central Heating Plant",0
"1682","Central Heating Plant",0
"1683","Central Heating Plant",0
